Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold
2015-03-17,2014-12-29,INV-1463,1,2,1,228,2
2015-03-17,2015-02-22,INV-1464,1,1,1,228,5
2015-03-17,2014-11-16,INV-1465,1,2,4,245,2
2015-03-17,2014-10-05,INV-1466,1,2,7,260,4
2015-03-17,2014-09-19,INV-1467,3,1,8,265,4
2015-03-17,2014-11-10,INV-1468,3,2,9,228,3
2015-03-17,2014-09-26,INV-1469,1,1,9,261,2
2015-03-17,2015-01-15,INV-1470,4,2,9,256,2
2015-03-17,2014-10-06,INV-1471,3,1,10,237,3
2015-03-18,2015-03-09,INV-1472,1,2,4,245,2
2015-03-18,2014-11-13,INV-1473,1,1,4,244,2
2015-03-18,2014-12-26,INV-1474,1,1,4,273,5
2015-03-18,2015-02-27,INV-1475,1,2,4,261,4
2015-03-18,2014-12-14,INV-1476,1,1,4,263,5
2015-03-18,2014-09-20,INV-1477,1,1,8,253,5
2015-03-18,2014-11-05,INV-1478,1,2,10,262,2
2015-03-18,2014-11-22,INV-1479,3,2,10,249,4
2015-03-19,2014-10-27,INV-1480,3,1,1,249,2
2015-03-19,2014-10-08,INV-1481,1,2,4,244,2
2015-03-19,2014-11-01,INV-1482,1,2,7,268,2
2015-03-19,2014-11-20,INV-1483,4,1,9,267,3
2015-03-20,2015-02-23,INV-1484,3,1,4,249,3
2015-03-20,2015-02-07,INV-1485,1,1,6,261,4
2015-03-20,2014-10-07,INV-1486,3,2,8,244,5
2015-03-20,2014-10-25,INV-1487,3,2,9,231,4
2015-03-20,2014-12-16,INV-1488,3,2,9,227,4
2015-03-20,2015-03-11,INV-1489,1,2,9,274,2
2015-03-20,2014-12-07,INV-1490,1,1,9,249,2
2015-03-20,2015-02-10,INV-1491,1,2,9,256,4
2015-03-20,2014-11-25,INV-1492,4,1,9,257,5
2015-03-21,2014-10-27,INV-1493,1,1,4,263,3
2015-03-21,2014-11-08,INV-1494,1,2,9,269,5
2015-03-21,2014-09-24,INV-1495,1,1,9,256,4
2015-03-21,2015-01-28,INV-1496,3,2,10,249,4
2015-03-22,2014-12-20,INV-1497,1,1,1,255,2
2015-03-22,2015-03-15,INV-1498,1,2,4,261,2
2015-03-22,2015-01-07,INV-1499,3,1,6,227,4
2015-03-22,2015-03-04,INV-1500,3,2,9,227,3
2015-03-22,2015-02-16,INV-1501,3,1,9,228,2
2015-03-22,2014-10-28,INV-1502,1,2,9,257,5
2015-03-23,2014-12-03,INV-1503,1,2,4,314,5
2015-03-23,2014-10-07,INV-1504,3,1,7,245,2
2015-03-23,2015-01-18,INV-1505,3,1,7,245,2
2015-03-23,2014-09-25,INV-1506,3,2,8,253,2
2015-03-23,2014-12-28,INV-1507,3,2,9,227,2
2015-03-24,2015-03-17,INV-1508,3,2,1,250,2
2015-03-24,2015-02-12,INV-1509,4,1,4,245,5
2015-03-24,2014-12-13,INV-1510,1,1,4,263,2
2015-03-24,2014-10-03,INV-1511,1,1,4,246,3
2015-03-24,2014-10-28,INV-1512,1,1,7,243,3
2015-03-24,2015-01-28,INV-1513,1,2,8,248,2
2015-03-24,2014-12-28,INV-1514,3,2,9,226,5
2015-03-24,2014-12-14,INV-1515,3,1,9,226,2
2015-03-24,2015-01-01,INV-1516,4,1,9,253,2
2015-03-24,2014-10-22,INV-1517,4,1,9,253,2
2015-03-24,2015-01-03,INV-1518,1,2,9,256,5
2015-03-24,2014-10-11,INV-1519,3,2,10,249,5
2015-03-25,2014-12-09,INV-1520,3,2,9,226,4
2015-03-25,2015-01-12,INV-1521,1,2,9,256,4
2015-03-25,2014-12-30,INV-1522,1,2,9,255,2
2015-03-25,2015-01-25,INV-1523,1,1,9,255,2
2015-03-25,2015-02-26,INV-1524,1,1,9,247,2
2015-03-26,2014-11-07,INV-1525,3,1,1,242,3
2015-03-26,2015-01-26,INV-1526,1,1,4,248,2
2015-03-26,2015-02-28,INV-1527,1,1,4,248,5
2015-03-26,2015-03-19,INV-1528,1,1,6,261,2
2015-03-26,2015-03-20,INV-1529,4,1,7,263,2
2015-03-26,2014-12-01,INV-1530,3,1,8,262,2
2015-03-26,2015-01-09,INV-1531,3,2,9,256,3
2015-03-26,2014-10-31,INV-1532,1,1,9,265,2
2015-03-26,2015-01-04,INV-1533,3,1,10,245,3
2015-03-27,2014-12-12,INV-1534,1,1,1,247,2
2015-03-27,2015-01-05,INV-1535,4,1,4,245,5
2015-03-27,2014-11-04,INV-1536,1,1,4,263,2
2015-03-28,2014-10-24,INV-1537,1,2,4,245,2
2015-03-28,2015-03-19,INV-1538,1,1,4,255,3
2015-03-28,2014-12-31,INV-1539,3,1,4,246,2
2015-03-28,2015-02-25,INV-1540,1,2,7,245,2
2015-03-28,2015-03-04,INV-1541,3,1,7,268,2
2015-03-28,2015-01-13,INV-1542,1,1,9,274,3
2015-03-28,2015-03-11,INV-1543,4,2,9,269,2
2015-03-28,2015-02-15,INV-1544,1,1,10,247,5
2015-03-29,2015-03-14,INV-1545,1,1,4,244,5
2015-03-29,2014-11-08,INV-1546,1,1,4,255,2
2015-03-29,2014-10-14,INV-1547,1,1,4,261,2
2015-03-29,2014-10-08,INV-1548,1,1,4,246,2
2015-03-29,2014-11-08,INV-1549,1,1,8,228,3
2015-03-29,2015-01-31,INV-1550,4,2,9,269,2
2015-03-30,2015-03-14,INV-1551,3,2,4,314,2
2015-03-30,2014-10-25,INV-1552,3,2,4,273,3
2015-03-30,2014-12-12,INV-1553,1,2,9,250,2
2015-03-30,2014-11-24,INV-1554,4,2,9,262,2
2015-03-31,2015-02-19,INV-1555,3,1,1,242,5
2015-03-31,2014-12-21,INV-1556,1,2,6,261,4
2015-03-31,2015-02-17,INV-1557,1,1,8,259,2
2015-03-31,2014-12-22,INV-1558,3,2,9,228,2
2015-04-01,2014-11-08,INV-1559,4,2,4,273,3
2015-04-01,2014-12-17,INV-1560,3,2,4,273,2
2015-04-01,2015-03-15,INV-1561,3,2,8,246,3
2015-04-01,2015-01-03,INV-1562,3,1,9,268,5
2015-04-01,2014-10-05,INV-1563,4,1,9,273,5
2015-04-02,2014-11-08,INV-1564,1,2,1,310,3
2015-04-02,2014-10-05,INV-1565,3,2,9,250,3
2015-04-02,2015-02-21,INV-1566,3,2,9,257,2
2015-04-03,2015-02-01,INV-1567,3,2,1,244,2
2015-04-03,2014-12-31,INV-1568,1,1,1,247,2
2015-04-03,2015-01-29,INV-1569,1,1,6,275,5
2015-04-03,2015-03-01,INV-1570,3,1,6,249,2
2015-04-03,2014-10-20,INV-1571,3,1,9,228,5
2015-04-03,2015-02-16,INV-1572,4,2,9,258,5
2015-04-03,2014-10-22,INV-1573,4,1,9,261,4
2015-04-03,2014-12-20,INV-1574,3,1,9,268,4
2015-04-03,2014-11-16,INV-1575,4,1,10,255,2
2015-04-04,2014-12-19,INV-1576,1,1,1,232,3
2015-04-04,2015-03-01,INV-1577,3,2,1,244,2
2015-04-04,2014-10-08,INV-1578,3,2,1,261,4
2015-04-04,2014-10-27,INV-1579,3,1,4,265,2
2015-04-04,2015-01-20,INV-1580,3,1,8,250,4
2015-04-04,2015-01-20,INV-1581,3,1,9,227,2
2015-04-04,2014-11-27,INV-1582,3,2,9,247,2
2015-04-05,2015-02-18,INV-1583,3,1,1,260,5
2015-04-05,2014-10-24,INV-1584,1,1,4,263,2
2015-04-05,2014-11-15,INV-1585,4,2,4,268,2
2015-04-05,2015-01-16,INV-1586,3,2,7,313,2
2015-04-05,2014-12-18,INV-1587,1,2,8,229,5
2015-04-06,2015-02-27,INV-1588,1,1,4,231,2
2015-04-06,2015-01-10,INV-1589,4,1,4,265,2
2015-04-06,2015-02-08,INV-1590,3,1,6,261,2
2015-04-06,2014-12-25,INV-1591,4,1,6,244,2
2015-04-06,2015-03-23,INV-1592,4,1,9,265,5
2015-04-07,2015-03-29,INV-1593,1,1,1,277,2
2015-04-07,2014-11-04,INV-1594,4,1,4,245,2
2015-04-07,2014-10-17,INV-1595,3,1,4,250,2
2015-04-07,2015-03-07,INV-1596,1,1,7,244,2
2015-04-07,2014-12-01,INV-1597,3,1,9,232,2
2015-04-07,2014-12-27,INV-1598,1,1,9,227,2
2015-04-07,2014-10-26,INV-1599,3,2,9,255,5
2015-04-07,2015-01-13,INV-1600,4,2,10,244,3
2015-04-07,2014-10-20,INV-1601,1,2,10,249,3
2015-04-08,2014-11-18,INV-1602,3,1,6,245,2
2015-04-08,2014-11-26,INV-1603,3,2,7,255,2
2015-04-08,2015-02-22,INV-1604,1,1,7,265,4
2015-04-09,2015-03-15,INV-1605,3,1,4,244,3
2015-04-09,2014-11-13,INV-1606,4,1,8,244,2
2015-04-09,2015-02-12,INV-1607,3,2,9,256,4
2015-04-09,2014-12-18,INV-1608,4,2,9,275,2
2015-04-09,2014-11-18,INV-1609,4,2,10,244,2
2015-04-10,2014-11-07,INV-1610,4,1,1,246,5
2015-04-10,2014-12-27,INV-1611,1,1,4,231,4
2015-04-10,2014-10-20,INV-1612,3,2,8,246,2
2015-04-10,2014-10-14,INV-1613,3,2,8,249,2
2015-04-10,2015-02-03,INV-1614,1,2,9,264,2
2015-04-11,2015-03-13,INV-1615,4,2,1,244,2
2015-04-11,2014-12-17,INV-1616,3,2,6,228,2
2015-04-11,2015-01-19,INV-1617,1,2,8,232,3
2015-04-11,2015-02-23,INV-1618,3,2,9,239,2
2015-04-11,2015-01-14,INV-1619,2,1,9,274,2
2015-04-11,2015-03-15,INV-1620,3,2,9,255,5
2015-04-12,2015-01-11,INV-1621,3,1,1,246,5
2015-04-12,2015-01-13,INV-1622,3,1,1,247,5
2015-04-12,2015-03-11,INV-1623,1,2,1,244,2
2015-04-12,2015-01-19,INV-1624,1,1,4,231,2
2015-04-12,2015-03-23,INV-1625,3,2,4,256,2
2015-04-12,2014-10-20,INV-1626,1,2,4,250,2
2015-04-12,2015-02-13,INV-1627,1,2,6,315,2
2015-04-12,2015-02-22,INV-1628,1,1,7,262,3
2015-04-12,2015-01-12,INV-1629,3,2,7,244,2
2015-04-12,2015-01-03,INV-1630,1,1,8,260,2
2015-04-12,2015-02-20,INV-1631,3,2,9,228,2
2015-04-12,2015-03-29,INV-1632,3,2,9,274,2
2015-04-13,2014-11-17,INV-1633,3,1,6,276,2
2015-04-13,2015-01-28,INV-1634,1,1,8,228,4
2015-04-13,2015-02-17,INV-1635,1,1,8,310,2
2015-04-13,2015-01-12,INV-1636,3,2,9,259,2
2015-04-14,2015-02-04,INV-1637,3,1,4,244,5
2015-04-14,2015-03-26,INV-1638,1,2,7,253,2
2015-04-14,2014-11-20,INV-1639,3,1,8,244,5
2015-04-15,2014-12-10,INV-1640,4,1,1,246,2
2015-04-15,2014-12-09,INV-1641,3,2,4,314,5
2015-04-15,2014-11-10,INV-1642,3,2,4,275,3
2015-04-15,2014-11-07,INV-1643,3,2,4,275,4
2015-04-15,2014-12-29,INV-1644,3,1,6,245,2
2015-04-15,2014-11-19,INV-1645,3,2,9,226,2
2015-04-15,2015-02-05,INV-1646,1,2,9,236,2
2015-04-15,2015-03-27,INV-1647,3,2,9,253,2
2015-04-15,2015-01-01,INV-1648,4,1,9,273,2
2015-04-15,2014-12-11,INV-1649,1,1,9,247,4
2015-04-15,2015-01-26,INV-1650,4,1,9,249,4
2015-04-15,2014-10-18,INV-1651,4,2,10,246,4
2015-04-15,2015-01-25,INV-1652,4,1,10,273,4
2015-04-16,2015-01-23,INV-1653,1,2,4,227,4
2015-04-16,2014-10-26,INV-1654,3,1,4,250,2
2015-04-16,2015-01-26,INV-1655,3,2,4,273,2
2015-04-16,2015-02-06,INV-1656,4,2,6,259,5
2015-04-16,2014-12-11,INV-1657,1,2,9,229,2
2015-04-16,2015-04-03,INV-1658,1,2,9,229,4
2015-04-16,2015-01-04,INV-1659,1,1,9,226,5
2015-04-17,2015-01-09,INV-1660,3,1,1,247,2
2015-04-17,2015-01-22,INV-1661,3,2,1,250,5
2015-04-17,2014-12-05,INV-1662,3,2,4,313,3
2015-04-17,2015-02-25,INV-1663,1,2,4,244,2
2015-04-17,2015-01-22,INV-1664,1,2,6,251,5
2015-04-17,2014-11-28,INV-1665,1,1,6,245,3
2015-04-17,2014-11-28,INV-1666,1,2,8,229,2
2015-04-17,2015-01-13,INV-1667,3,2,8,254,3
2015-04-17,2014-11-20,INV-1668,1,1,9,226,4
2015-04-18,2014-10-25,INV-1669,3,2,1,275,4
2015-04-18,2014-12-07,INV-1670,3,2,4,316,2
2015-04-18,2014-10-28,INV-1671,3,2,4,273,4
2015-04-18,2015-01-11,INV-1672,1,1,6,261,2
2015-04-18,2015-02-04,INV-1673,1,2,7,253,2
2015-04-18,2014-12-08,INV-1674,3,1,9,256,2
2015-04-18,2015-01-09,INV-1675,1,2,9,271,2
2015-04-19,2014-11-28,INV-1676,3,2,1,250,2
2015-04-19,2014-12-20,INV-1677,1,1,4,231,5
2015-04-19,2014-12-21,INV-1678,3,1,4,265,2
2015-04-19,2015-01-09,INV-1679,3,1,8,263,2
2015-04-20,2015-04-14,INV-1680,1,2,4,261,5
2015-04-20,2015-03-27,INV-1681,3,2,4,250,2
2015-04-20,2015-03-12,INV-1682,3,1,8,275,2
2015-04-20,2015-03-27,INV-1683,3,2,9,228,3
2015-04-20,2014-10-29,INV-1684,1,2,9,307,2
2015-04-20,2015-03-22,INV-1685,3,2,9,250,2
2015-04-20,2014-11-09,INV-1686,3,2,9,250,4
2015-04-20,2015-01-14,INV-1687,3,2,9,259,3
2015-04-20,2015-02-12,INV-1688,3,2,9,259,2
2015-04-20,2014-11-01,INV-1689,3,1,9,261,4
2015-04-20,2014-10-24,INV-1690,1,1,9,273,2
2015-04-21,2015-03-22,INV-1691,3,2,4,316,2
2015-04-21,2015-01-18,INV-1692,1,1,9,227,5
2015-04-21,2015-03-08,INV-1693,1,2,9,234,2
2015-04-21,2015-02-09,INV-1694,3,1,9,256,5
2015-04-21,2015-01-14,INV-1695,3,2,9,262,4
2015-04-22,2015-03-14,INV-1696,3,1,1,231,2
2015-04-22,2014-12-22,INV-1697,3,1,1,260,5
2015-04-22,2014-11-13,INV-1698,3,2,6,271,5
2015-04-22,2014-11-06,INV-1699,3,2,9,245,2
2015-04-23,2015-03-02,INV-1700,3,2,4,313,5
2015-04-23,2015-04-09,INV-1701,3,2,4,316,2
2015-04-23,2014-11-07,INV-1702,3,1,4,265,5
2015-04-23,2015-04-15,INV-1703,3,1,4,244,3
2015-04-23,2014-10-28,INV-1704,4,2,7,275,3
2015-04-23,2014-11-28,INV-1705,1,2,9,234,2
2015-04-23,2015-01-31,INV-1706,3,1,9,244,2
2015-04-23,2015-02-17,INV-1707,3,2,9,253,3
2015-04-23,2015-04-11,INV-1708,3,2,9,274,4
2015-04-23,2014-11-20,INV-1709,1,1,9,261,2
2015-04-24,2015-02-22,INV-1710,3,1,4,249,4
2015-04-24,2015-01-30,INV-1711,3,1,8,272,3
2015-04-24,2015-01-29,INV-1712,1,1,9,231,2
2015-04-24,2014-10-31,INV-1713,4,1,9,273,2
2015-04-25,2015-03-22,INV-1714,1,1,1,308,2
2015-04-25,2015-02-20,INV-1715,4,1,4,245,3
2015-04-25,2014-11-11,INV-1716,1,1,4,265,2
2015-04-25,2015-01-18,INV-1717,1,2,8,228,2
2015-04-25,2015-03-16,INV-1718,3,2,8,264,2
2015-04-25,2015-03-29,INV-1719,1,2,9,226,2
2015-04-25,2015-02-08,INV-1720,3,1,9,264,2
2015-04-25,2015-04-06,INV-1721,3,2,9,259,4
2015-04-26,2015-03-21,INV-1722,3,1,7,250,4
2015-04-26,2015-01-24,INV-1723,3,2,9,259,5
2015-04-26,2014-12-20,INV-1724,3,1,10,253,2
2015-04-26,2014-12-17,INV-1725,3,2,10,257,2
2015-04-27,2015-01-12,INV-1726,3,2,1,244,3
2015-04-27,2015-03-05,INV-1727,3,1,1,277,2
2015-04-27,2014-12-28,INV-1728,1,1,4,263,2
2015-04-27,2015-04-12,INV-1729,3,2,4,256,5
2015-04-27,2015-04-10,INV-1730,3,1,4,244,2
2015-04-27,2015-02-22,INV-1731,4,2,7,250,2
2015-04-27,2015-01-05,INV-1732,1,1,7,244,2
2015-04-27,2015-03-22,INV-1733,3,2,8,274,2
2015-04-27,2015-02-11,INV-1734,1,2,9,239,2
2015-04-28,2015-03-22,INV-1735,4,2,4,268,2
2015-04-28,2014-12-22,INV-1736,4,1,4,269,4
2015-04-28,2014-12-08,INV-1737,1,1,4,265,2
2015-04-28,2014-12-14,INV-1738,3,1,4,249,2
2015-04-28,2015-01-09,INV-1739,3,1,6,268,2
2015-04-28,2014-12-23,INV-1740,3,1,8,271,3
2015-04-28,2015-03-04,INV-1741,1,2,9,264,4
2015-04-29,2015-04-18,INV-1742,3,2,1,250,2
2015-04-29,2015-03-01,INV-1743,3,1,4,250,5
2015-04-29,2014-12-05,INV-1744,3,2,4,316,4
2015-04-29,2015-01-04,INV-1745,3,2,4,275,2
2015-04-29,2015-04-01,INV-1746,4,2,6,259,2
2015-04-29,2014-12-13,INV-1747,1,2,6,255,2
2015-04-29,2015-02-13,INV-1748,3,1,7,249,5
2015-04-29,2014-12-05,INV-1749,3,2,9,229,5
2015-04-29,2015-04-06,INV-1750,3,1,9,232,2
2015-04-29,2015-03-06,INV-1751,3,1,9,253,3
2015-04-29,2015-02-03,INV-1752,3,2,9,259,4
2015-04-30,2015-04-09,INV-1753,3,1,1,245,5
2015-04-30,2015-02-11,INV-1754,1,1,4,265,3
2015-04-30,2015-02-15,INV-1755,1,1,4,248,2
2015-04-30,2015-01-01,INV-1756,3,2,4,248,3
2015-04-30,2015-03-01,INV-1757,1,2,4,244,2
2015-04-30,2014-11-19,INV-1758,1,2,6,315,2
2015-04-30,2015-04-23,INV-1759,1,1,6,250,5
2015-04-30,2014-11-07,INV-1760,3,2,8,272,3
2015-04-30,2015-02-09,INV-1761,1,2,9,236,2
2015-04-30,2015-04-20,INV-1762,3,1,9,268,4
2015-04-30,2015-01-18,INV-1763,3,1,9,268,3
2015-04-30,2014-12-18,INV-1764,3,1,10,226,2
2015-04-30,2015-03-21,INV-1765,3,2,10,239,5
2015-05-01,2015-02-18,INV-1766,4,1,1,244,3
2015-05-01,2015-02-03,INV-1767,1,1,1,244,5
2015-05-01,2015-03-22,INV-1768,4,1,4,252,4
2015-05-01,2014-12-07,INV-1769,1,2,4,314,2
2015-05-01,2014-11-20,INV-1770,4,1,4,271,4
2015-05-01,2015-02-22,INV-1771,4,1,4,271,2
2015-05-01,2014-11-16,INV-1772,1,2,4,262,2
2015-05-01,2015-01-01,INV-1773,1,2,4,269,3
2015-05-01,2014-11-09,INV-1774,3,1,4,244,2
2015-05-01,2015-01-04,INV-1775,4,2,9,256,2
2015-05-01,2014-12-14,INV-1776,1,1,9,274,2
2015-05-01,2015-04-19,INV-1777,1,2,9,275,3
2015-05-02,2014-11-08,INV-1778,1,1,4,246,3
2015-05-02,2015-04-02,INV-1779,4,1,4,265,2
2015-05-02,2015-03-12,INV-1780,3,1,4,249,4
2015-05-02,2015-03-27,INV-1781,4,2,6,274,2
2015-05-02,2015-01-15,INV-1782,1,2,9,246,2
2015-05-03,2015-01-10,INV-1783,4,2,4,265,4
2015-05-03,2015-01-09,INV-1784,1,1,4,273,2
2015-05-03,2014-11-15,INV-1785,1,2,4,250,2
2015-05-03,2014-11-07,INV-1786,3,2,8,254,3
2015-05-03,2015-01-28,INV-1787,1,2,9,249,3
2015-05-04,2014-11-07,INV-1788,4,1,4,252,4
2015-05-04,2015-01-06,INV-1789,1,2,4,314,5
2015-05-04,2015-03-15,INV-1790,1,2,4,269,2
2015-05-04,2015-03-30,INV-1791,3,2,6,247,2
2015-05-04,2014-12-16,INV-1792,1,1,7,255,3
2015-05-04,2015-01-04,INV-1793,1,2,9,239,3
2015-05-04,2015-04-20,INV-1794,1,1,9,231,5
2015-05-04,2015-03-15,INV-1795,3,2,9,244,2
2015-05-04,2015-03-15,INV-1796,4,1,9,245,5
2015-05-04,2015-03-06,INV-1797,1,1,9,275,3
2015-05-04,2015-01-01,INV-1798,1,1,9,249,2
2015-05-05,2015-04-15,INV-1799,1,1,1,251,2
2015-05-05,2015-01-30,INV-1800,1,2,4,227,2
2015-05-05,2015-04-05,INV-1801,1,1,4,231,4
2015-05-05,2014-12-01,INV-1802,4,2,6,255,2
2015-05-05,2015-04-01,INV-1803,1,2,8,253,2
2015-05-06,2014-11-19,INV-1804,1,1,1,246,5
2015-05-06,2015-02-19,INV-1805,1,1,4,229,2
2015-05-06,2015-03-15,INV-1806,3,2,4,313,2
2015-05-06,2015-02-16,INV-1807,1,2,8,228,3
2015-05-06,2014-11-07,INV-1808,3,2,8,275,2
2015-05-06,2015-03-08,INV-1809,1,2,9,228,5
2015-05-06,2015-02-13,INV-1810,1,2,9,249,2
2015-05-06,2015-01-10,INV-1811,1,1,9,261,2
2015-05-06,2015-05-01,INV-1812,1,2,10,272,5
2015-05-07,2015-03-28,INV-1813,3,2,4,232,4
2015-05-07,2014-12-16,INV-1814,1,2,4,274,2
2015-05-07,2015-04-04,INV-1815,1,2,4,245,4
2015-05-07,2014-11-30,INV-1816,1,2,9,228,3
2015-05-07,2014-12-14,INV-1817,1,1,9,261,5
2015-05-08,2015-01-05,INV-1818,3,2,1,244,2
2015-05-08,2015-04-01,INV-1819,4,1,1,248,2
2015-05-08,2015-01-09,INV-1820,1,1,4,248,2
2015-05-08,2015-03-21,INV-1821,1,2,4,268,4
2015-05-08,2015-04-25,INV-1822,3,1,4,246,2
2015-05-08,2015-02-10,INV-1823,3,1,7,248,2
2015-05-08,2015-01-15,INV-1824,1,2,8,226,2
2015-05-08,2015-04-18,INV-1825,1,2,9,232,4
2015-05-08,2015-04-11,INV-1826,1,2,9,275,5
2015-05-08,2015-04-08,INV-1827,1,1,10,264,2
2015-05-09,2015-04-08,INV-1828,4,2,1,251,5
2015-05-09,2015-02-27,INV-1829,1,2,4,253,2
2015-05-09,2014-11-13,INV-1830,1,1,6,273,2
2015-05-09,2015-04-13,INV-1831,3,2,9,238,4
2015-05-09,2015-04-20,INV-1832,1,2,9,257,3
2015-05-09,2015-04-28,INV-1833,4,2,9,269,2
2015-05-10,2015-02-01,INV-1834,1,1,4,268,3
2015-05-10,2014-11-30,INV-1835,1,1,9,267,3
2015-05-10,2014-12-03,INV-1836,3,1,10,226,3
2015-05-11,2015-01-01,INV-1837,1,1,1,250,3
2015-05-11,2015-03-10,INV-1838,1,2,4,262,5
2015-05-11,2014-11-18,INV-1839,3,1,9,231,2
2015-05-11,2014-12-25,INV-1840,1,1,9,229,3
2015-05-12,2015-04-20,INV-1841,4,1,1,248,4
2015-05-12,2014-12-07,INV-1842,4,2,6,250,5
2015-05-12,2015-04-11,INV-1843,1,2,7,305,2
2015-05-12,2015-01-08,INV-1844,3,2,8,264,3
2015-05-12,2014-12-19,INV-1845,4,2,8,257,2
2015-05-12,2015-03-27,INV-1846,1,1,9,261,5
2015-05-12,2015-01-28,INV-1847,4,2,9,253,5
2015-05-12,2014-11-17,INV-1848,3,2,10,257,5
2015-05-12,2015-01-28,INV-1849,1,1,10,249,3
2015-05-13,2015-04-12,INV-1850,4,2,1,244,3
2015-05-13,2014-12-01,INV-1851,1,2,1,258,2
2015-05-13,2014-12-19,INV-1852,3,1,4,227,2
2015-05-13,2014-11-23,INV-1853,1,1,4,231,5
2015-05-13,2015-04-07,INV-1854,4,1,4,271,2
2015-05-13,2015-05-08,INV-1855,3,1,7,248,2
2015-05-13,2015-03-29,INV-1856,3,2,7,262,3
2015-05-13,2014-12-01,INV-1857,1,1,9,226,2
2015-05-13,2015-03-13,INV-1858,1,2,9,234,2
2015-05-13,2014-12-26,INV-1859,1,2,9,271,2
2015-05-13,2015-01-06,INV-1860,3,1,9,256,4
2015-05-13,2015-03-11,INV-1861,1,1,9,264,2
2015-05-13,2015-02-17,INV-1862,4,1,9,257,5
2015-05-14,2015-03-28,INV-1863,1,2,4,232,2
2015-05-14,2015-05-07,INV-1864,3,1,4,246,2
2015-05-14,2015-02-11,INV-1865,3,1,6,227,5
2015-05-14,2015-04-06,INV-1866,4,2,7,264,2
2015-05-14,2015-05-03,INV-1867,3,1,7,265,5
2015-05-14,2015-04-11,INV-1868,1,2,9,264,2
2015-05-15,2015-02-14,INV-1869,1,1,4,246,3
2015-05-15,2015-01-03,INV-1870,1,1,4,263,2
2015-05-15,2015-02-24,INV-1871,3,1,4,244,2
2015-05-15,2015-01-13,INV-1872,1,1,7,255,2
2015-05-15,2014-12-23,INV-1873,1,1,9,253,5
2015-05-15,2015-03-18,INV-1874,1,1,9,255,3
2015-05-15,2014-12-25,INV-1875,4,1,9,257,4
2015-05-16,2014-12-22,INV-1876,1,2,4,256,5
2015-05-16,2015-02-21,INV-1877,1,2,4,261,4
2015-05-16,2014-11-28,INV-1878,1,1,4,248,4
2015-05-16,2015-03-06,INV-1879,3,1,6,261,5
2015-05-16,2015-03-27,INV-1880,3,2,6,269,2
2015-05-16,2015-04-04,INV-1881,3,1,6,276,2
2015-05-16,2015-03-30,INV-1882,3,1,7,245,4
2015-05-16,2014-12-21,INV-1883,1,2,7,256,2
2015-05-16,2014-11-24,INV-1884,1,2,9,229,4
2015-05-16,2014-12-28,INV-1885,1,2,9,234,2
2015-05-16,2014-12-18,INV-1886,1,2,9,257,2
2015-05-17,2015-05-09,INV-1887,1,2,4,314,5
2015-05-17,2015-03-03,INV-1888,1,2,4,263,5
2015-05-17,2014-12-10,INV-1889,3,1,4,249,2
2015-05-17,2014-12-25,INV-1890,4,2,4,273,4
2015-05-17,2014-12-21,INV-1891,3,2,6,247,2
2015-05-17,2015-05-01,INV-1892,3,2,7,246,3
2015-05-17,2014-12-15,INV-1893,3,2,8,231,2
2015-05-17,2015-04-16,INV-1894,3,2,9,236,2
2015-05-17,2014-12-12,INV-1895,3,2,10,228,5
2015-05-18,2015-02-26,INV-1896,3,1,6,235,4
2015-05-18,2014-12-10,INV-1897,3,2,6,247,2
2015-05-18,2015-01-01,INV-1898,1,2,7,255,2
2015-05-18,2015-01-04,INV-1899,4,1,8,273,3
2015-05-18,2014-12-07,INV-1900,3,2,8,245,2
2015-05-18,2015-03-03,INV-1901,3,2,8,263,4
2015-05-18,2014-11-19,INV-1902,1,2,9,269,2
2015-05-18,2015-03-17,INV-1903,4,2,9,265,2
2015-05-19,2015-02-04,INV-1904,3,1,1,247,2
2015-05-19,2015-05-03,INV-1905,1,2,4,256,2
2015-05-19,2015-01-18,INV-1906,1,2,4,250,2
2015-05-19,2015-03-19,INV-1907,3,2,8,253,2
2015-05-19,2015-04-15,INV-1908,3,2,9,229,2
2015-05-19,2015-02-10,INV-1909,1,2,9,228,5
2015-05-20,2015-02-26,INV-1910,1,2,4,268,3
2015-05-20,2015-04-20,INV-1911,1,2,4,273,4
2015-05-20,2015-03-07,INV-1912,3,1,8,249,2
2015-05-20,2014-11-24,INV-1913,1,2,9,232,2
2015-05-20,2015-01-21,INV-1914,1,2,9,256,4
2015-05-20,2015-04-10,INV-1915,1,2,10,274,2
2015-05-21,2015-03-12,INV-1916,3,2,1,306,3
2015-05-21,2015-03-12,INV-1917,4,1,1,248,2
2015-05-21,2015-04-20,INV-1918,3,2,1,254,2
2015-05-21,2014-12-17,INV-1919,1,1,1,316,3
2015-05-21,2014-11-29,INV-1920,3,2,7,253,3
2015-05-21,2014-12-24,INV-1921,1,2,9,250,4
2015-05-22,2015-05-02,INV-1922,4,1,1,246,2
2015-05-22,2015-03-16,INV-1923,1,2,7,225,2
2015-05-22,2014-12-10,INV-1924,1,2,9,269,5
2015-05-22,2015-01-27,INV-1925,4,2,9,256,2
2015-05-22,2015-01-31,INV-1926,1,1,9,249,3
